2, 1.000000
3, 1.000000
4, 2.000000
5, 1.000000
6, 3.000000
7, 1.000000
8, 2.000000
9, 3.000000
10, 4.000000
11, 5.000000
12, 6.000000
13, 8.000000
14, 10.000000
15, 13.000000
16, 16.000000
17, 17.000000
18, 19.000000
19, 23.000000
20, 32.000000
21, 32.000000
22, 45.000000
23, 42.000000
24, 46.000000
25, 48.000000
26, 55.000000
27, 61.000000
28, 66.000000
29, 73.000000
30, 90.000000
31, 98.000000
32, 109.000000
33, 130.000000
34, 119.000000
35, 137.000000
36, 163.000000
37, 165.000000
38, 178.000000
39, 188.000000
40, 203.000000
41, 224.000000
42, 233.000000
43, 252.000000
44, 265.000000
45, 295.000000
46, 330.000000
47, 333.000000
48, 381.000000
49, 376.000000
50, 414.000000
51, 409.000000
52, 442.000000
53, 510.000000
54, 506.000000
55, 580.000000
56, 540.000000
57, 576.000000
58, 624.000000
59, 823.000000
60, 650.000000
61, 684.000000
62, 726.000000
63, 834.000000
64, 812.000000
65, 907.000000
66, 901.000000
67, 923.000000
68, 1044.000000
69, 1176.000000
70, 1112.000000
71, 1227.000000
72, 1250.000000
73, 1315.000000
74, 1520.000000
75, 2173.000000
76, 2157.000000
77, 1862.000000
78, 2073.000000
79, 1776.000000
80, 1654.000000
81, 1733.000000
82, 1737.000000
83, 2005.000000
84, 2412.000000
85, 1927.000000
86, 1985.000000
87, 2082.000000
88, 1986.000000
89, 2061.000000
90, 2236.000000
91, 2260.000000
92, 2400.000000
93, 2449.000000
94, 2448.000000
95, 2594.000000
96, 2817.000000
97, 3234.000000
98, 3186.000000
99, 3006.000000
100, 3062.000000
101, 3244.000000
102, 3399.000000
103, 3472.000000
104, 4327.000000
105, 3779.000000
106, 3777.000000
107, 4101.000000
108, 3932.000000
109, 3965.000000
110, 4365.000000
111, 4478.000000
112, 4807.000000
113, 4467.000000
114, 4578.000000
115, 5068.000000
116, 5031.000000
117, 5035.000000
118, 5070.000000
119, 5069.000000
120, 5766.000000
121, 5792.000000
122, 5997.000000
123, 5782.000000
124, 6005.000000
125, 5912.000000
126, 6407.000000
127, 6379.000000
128, 7058.000000
129, 6381.000000
130, 6617.000000
131, 7114.000000
132, 7050.000000
133, 7405.000000
134, 7277.000000
135, 7765.000000
136, 7756.000000
137, 8037.000000
138, 7847.000000
139, 8016.000000
140, 8807.000000
141, 8511.000000
142, 9032.000000
143, 10734.000000
144, 8953.000000
145, 9300.000000
146, 9735.000000
147, 9497.000000
148, 9981.000000
149, 9889.000000
150, 10310.000000
151, 10730.000000
152, 10556.000000
153, 10942.000000
154, 10878.000000
155, 11348.000000
156, 11258.000000
157, 12423.000000
158, 11796.000000
159, 12373.000000
160, 12856.000000
161, 12367.000000
162, 12664.000000
163, 13597.000000
164, 13343.000000
165, 13480.000000
166, 14198.000000
167, 15053.000000
168, 14573.000000
169, 14338.000000
170, 16029.000000
171, 16068.000000
172, 15416.000000
173, 17225.000000
174, 17973.000000
175, 16393.000000
176, 16280.000000
177, 16765.000000
178, 17458.000000
179, 17143.000000
180, 17956.000000
181, 19421.000000
182, 18558.000000
183, 18929.000000
184, 19118.000000
185, 20138.000000
186, 20013.000000
187, 19792.000000
188, 20225.000000
189, 21224.000000
190, 20750.000000
191, 22678.000000
192, 23267.000000
193, 22843.000000
194, 23601.000000
195, 24322.000000
196, 22758.000000
197, 25067.000000
198, 23464.000000
199, 23878.000000
