2, 1.000000
3, 2.000000
4, 1.000000
5, 1.000000
6, 1.000000
7, 1.000000
8, 1.000000
9, 1.000000
10, 2.000000
11, 1.000000
12, 2.000000
13, 2.000000
14, 2.000000
15, 2.000000
16, 2.000000
17, 3.000000
18, 3.000000
19, 3.000000
20, 4.000000
21, 4.000000
22, 5.000000
23, 5.000000
24, 6.000000
25, 6.000000
26, 7.000000
27, 7.000000
28, 6.000000
29, 7.000000
30, 7.000000
31, 8.000000
32, 10.000000
33, 10.000000
34, 9.000000
35, 11.000000
36, 12.000000
37, 15.000000
38, 15.000000
39, 17.000000
40, 15.000000
41, 22.000000
42, 17.000000
43, 17.000000
44, 17.000000
45, 21.000000
46, 21.000000
47, 22.000000
48, 27.000000
49, 19.000000
50, 23.000000
51, 24.000000
52, 23.000000
53, 28.000000
54, 28.000000
55, 25.000000
56, 26.000000
57, 26.000000
58, 28.000000
59, 29.000000
60, 30.000000
61, 32.000000
62, 30.000000
63, 31.000000
64, 33.000000
65, 34.000000
66, 34.000000
67, 35.000000
68, 37.000000
69, 38.000000
70, 39.000000
71, 40.000000
72, 40.000000
73, 45.000000
74, 45.000000
75, 45.000000
76, 51.000000
77, 50.000000
78, 55.000000
79, 54.000000
80, 49.000000
81, 55.000000
82, 53.000000
83, 55.000000
84, 55.000000
85, 56.000000
86, 58.000000
87, 59.000000
88, 61.000000
89, 60.000000
90, 62.000000
91, 64.000000
92, 65.000000
93, 68.000000
94, 69.000000
95, 70.000000
96, 73.000000
97, 72.000000
98, 74.000000
99, 75.000000
2, 1.000000
3, 1.000000
4, 1.000000
5, 1.000000
6, 1.000000
7, 1.000000
8, 2.000000
9, 1.000000
10, 2.000000
11, 2.000000
12, 2.000000
13, 2.000000
14, 3.000000
15, 3.000000
16, 4.000000
17, 4.000000
18, 4.000000
19, 5.000000
20, 7.000000
21, 5.000000
22, 5.000000
23, 5.000000
24, 5.000000
25, 6.000000
26, 7.000000
27, 8.000000
28, 10.000000
29, 9.000000
30, 9.000000
31, 10.000000
32, 13.000000
33, 12.000000
34, 10.000000
35, 11.000000
36, 11.000000
37, 12.000000
38, 12.000000
39, 13.000000
40, 13.000000
41, 16.000000
42, 22.000000
43, 22.000000
44, 23.000000
45, 22.000000
46, 22.000000
47, 22.000000
48, 23.000000
49, 22.000000
50, 22.000000
51, 23.000000
52, 21.000000
53, 32.000000
54, 33.000000
55, 33.000000
56, 34.000000
57, 33.000000
58, 30.000000
59, 31.000000
60, 29.000000
61, 31.000000
62, 31.000000
63, 32.000000
64, 35.000000
65, 38.000000
66, 53.000000
67, 42.000000
68, 43.000000
69, 40.000000
70, 41.000000
71, 40.000000
72, 44.000000
73, 43.000000
74, 45.000000
75, 43.000000
76, 46.000000
77, 49.000000
78, 53.000000
79, 49.000000
80, 51.000000
81, 51.000000
82, 53.000000
83, 60.000000
84, 60.000000
85, 61.000000
86, 63.000000
87, 70.000000
88, 65.000000
89, 63.000000
90, 68.000000
91, 68.000000
92, 71.000000
93, 66.000000
94, 67.000000
95, 69.000000
96, 70.000000
97, 74.000000
98, 81.000000
99, 88.000000
2, 1.000000
3, 1.000000
4, 1.000000
5, 1.000000
6, 1.000000
7, 1.000000
8, 2.000000
9, 1.000000
10, 1.000000
11, 2.000000
12, 2.000000
13, 3.000000
14, 2.000000
15, 3.000000
16, 3.000000
17, 3.000000
18, 4.000000
19, 3.000000
20, 4.000000
21, 5.000000
22, 5.000000
23, 5.000000
24, 5.000000
25, 6.000000
26, 6.000000
27, 7.000000
28, 9.000000
29, 8.000000
30, 11.000000
31, 10.000000
32, 10.000000
33, 13.000000
34, 11.000000
35, 10.000000
36, 11.000000
37, 12.000000
38, 12.000000
39, 14.000000
40, 15.000000
41, 15.000000
42, 18.000000
43, 15.000000
44, 16.000000
45, 17.000000
46, 25.000000
47, 19.000000
48, 20.000000
49, 20.000000
50, 21.000000
51, 22.000000
52, 23.000000
53, 26.000000
54, 24.000000
55, 26.000000
56, 28.000000
57, 28.000000
58, 29.000000
59, 29.000000
60, 31.000000
61, 32.000000
62, 32.000000
63, 33.000000
64, 34.000000
65, 35.000000
66, 40.000000
67, 39.000000
68, 39.000000
69, 39.000000
70, 38.000000
71, 41.000000
72, 43.000000
73, 45.000000
74, 48.000000
75, 75.000000
76, 57.000000
77, 50.000000
78, 51.000000
79, 54.000000
80, 55.000000
81, 55.000000
82, 70.000000
83, 59.000000
84, 55.000000
85, 57.000000
86, 59.000000
87, 60.000000
88, 62.000000
89, 63.000000
90, 62.000000
91, 68.000000
92, 65.000000
93, 73.000000
94, 83.000000
95, 81.000000
96, 89.000000
97, 111.000000
98, 97.000000
99, 76.000000
